ind,country,year,value
IT.NET.BBND.P2,ROU,2020,29.314080636148
IT.NET.BBND.P2,ROU,2019,27.060557570268
IT.NET.BBND.P2,ROU,2018,25.9702175828069
IT.NET.BBND.P2,ROU,2017,24.148941859633
IT.NET.BBND.P2,ROU,2016,22.4982986593906
IT.NET.BBND.P2,ROU,2015,21.4489855804576
IT.NET.BBND.P2,ROU,2014,20.1139523323465
IT.NET.BBND.P2,ROU,2013,18.8919150905294
IT.NET.BBND.P2,ROU,2012,17.567519569459
IT.NET.BBND.P2,ROU,2011,16.1874973837653
IT.NET.BBND.P2,ROU,2010,14.6853744418104
IT.NET.BBND.P2,ROU,2009,13.6687076743772
IT.NET.BBND.P2,ROU,2008,12.1503515995324
IT.NET.BBND.P2,SVK,2025,
IT.NET.BBND.P2,SVK,2024,33.8136036435218
IT.NET.BBND.P2,SVK,2023,33.17259432898
IT.NET.BBND.P2,SVK,2022,33.9988127597088
IT.NET.BBND.P2,SVK,2021,32.6060735005904
IT.NET.BBND.P2,SVK,2020,31.192548373756
IT.NET.BBND.P2,SVK,2019,29.181106904051
IT.NET.BBND.P2,SVK,2018,27.6953839189658
IT.NET.BBND.P2,SVK,2017,25.8590797873319
IT.NET.BBND.P2,SVK,2016,24.626445872585
IT.NET.BBND.P2,SVK,2015,23.5008610259474
IT.NET.BBND.P2,SVK,2014,21.9975144176702
IT.NET.BBND.P2,SVK,2013,20.4985858774048
IT.NET.BBND.P2,SVK,2012,19.3434773928924
IT.NET.BBND.P2,SVK,2011,17.6561458836789
IT.NET.BBND.P2,SVK,2010,16.2644145767381
IT.NET.BBND.P2,SVK,2009,14.3926739711792
IT.NET.BBND.P2,SVK,2008,11.24139264415
IT.NET.BBND.P2,SVN,2025,
IT.NET.BBND.P2,SVN,2024,34.2332575162942
IT.NET.BBND.P2,SVN,2023,31.8814801387465
IT.NET.BBND.P2,SVN,2022,32.0104972135392
IT.NET.BBND.P2,SVN,2021,31.5502669986288
IT.NET.BBND.P2,SVN,2020,30.9930132861242
IT.NET.BBND.P2,SVN,2019,30.1395433223627
IT.NET.BBND.P2,SVN,2018,29.6086313428343
IT.NET.BBND.P2,SVN,2017,29.180424842781
IT.NET.BBND.P2,SVN,2016,28.5889065200718
IT.NET.BBND.P2,SVN,2015,27.6233320566015
IT.NET.BBND.P2,SVN,2014,27.0022702087688
IT.NET.BBND.P2,SVN,2013,25.5111136181393
IT.NET.BBND.P2,SVN,2012,24.8054736692412
IT.NET.BBND.P2,SVN,2011,24.1297849867532
IT.NET.BBND.P2,SVN,2010,23.0130215414954
IT.NET.BBND.P2,SVN,2009,22.0587657348566
IT.NET.BBND.P2,SVN,2008,21.0012913038218
IT.NET.BBND.P2,SWE,2025,
IT.NET.BBND.P2,SWE,2024,40.6156538715616
IT.NET.BBND.P2,SWE,2023,40.7340135908716
IT.NET.BBND.P2,SWE,2022,40.6093424279832
IT.NET.BBND.P2,SWE,2021,40.8351431063991
IT.NET.BBND.P2,SWE,2020,40.3679810262741
IT.NET.BBND.P2,SWE,2019,39.2905524546107
IT.NET.BBND.P2,SWE,2018,38.7413375683818
IT.NET.BBND.P2,SWE,2017,38.3266046004608
IT.NET.BBND.P2,SWE,2016,37.0821744423215
IT.NET.BBND.P2,SWE,2015,35.6778078349251
IT.NET.BBND.P2,SWE,2014,33.841393015349
IT.NET.BBND.P2,SWE,2013,32.7855388506159
IT.NET.BBND.P2,SWE,2012,32.2829791143157
IT.NET.BBND.P2,SWE,2011,32.0391154481002
IT.NET.BBND.P2,SWE,2010,31.9840349438999
IT.NET.BBND.P2,SWE,2009,31.6719577060978
IT.NET.BBND.P2,SWE,2008,31.4844304168158
IT.NET.BBND.P2,UKR,2025,
IT.NET.BBND.P2,UKR,2024,21.6539327212609
IT.NET.BBND.P2,UKR,2023,21.3774151510902
IT.NET.BBND.P2,UKR,2022,17.5398140646824
IT.NET.BBND.P2,UKR,2021,18.2677942438439
IT.NET.BBND.P2,UKR,2020,18.617022844321
IT.NET.BBND.P2,UKR,2019,16.1591311845578
IT.NET.BBND.P2,UKR,2018,12.8032560497243
IT.NET.BBND.P2,UKR,2017,12.3535432124088
IT.NET.BBND.P2,UKR,2016,12.0342584918375
IT.NET.BBND.P2,UKR,2015,11.6437042355302
IT.NET.BBND.P2,UKR,2014,9.3062102695115
IT.NET.BBND.P2,UKR,2013,8.85842948316205
IT.NET.BBND.P2,UKR,2012,8.03755151150735
IT.NET.BBND.P2,UKR,2011,6.95621082243456
IT.NET.BBND.P2,UKR,2010,6.45490404640707
IT.NET.BBND.P2,UKR,2009,4.14770623244446
IT.NET.BBND.P2,UKR,2008,3.4642209843887
IT.NET.BBND,ARM,2025,
IT.NET.BBND,ARM,2024,603960.0
IT.NET.BBND,ARM,2023,545876.0
IT.NET.BBND,ARM,2022,510781.0
IT.NET.BBND,ARM,2021,466621.0
IT.NET.BBND,ARM,2020,430407.0
IT.NET.BBND,ARM,2019,385704.0
IT.NET.BBND,ARM,2018,347448.0
IT.NET.BBND,ARM,2017,315319.0
IT.NET.BBND,ARM,2016,299170.0
IT.NET.BBND,ARM,2015,286319.0
IT.NET.BBND,ARM,2014,272885.0
IT.NET.BBND,ARM,2013,243058.0
IT.NET.BBND,ARM,2012,212053.0
IT.NET.BBND,ARM,2011,160573.0
IT.NET.BBND,ARM,2010,93586.0
IT.NET.BBND,ARM,2009,39888.0
IT.NET.BBND,ARM,2008,13799.0
IT.NET.BBND,AUT,2025,
IT.NET.BBND,AUT,2024,2747900.0
IT.NET.BBND,AUT,2023,2681839.0
IT.NET.BBND,AUT,2022,2649991.0
IT.NET.BBND,AUT,2021,2623199.0
IT.NET.BBND,AUT,2020,2606000.0
IT.NET.BBND,AUT,2019,2518900.0
IT.NET.BBND,AUT,2018,2521200.0
IT.NET.BBND,AUT,2017,2511400.0
IT.NET.BBND,AUT,2016,2523300.0
IT.NET.BBND,AUT,2015,2455500.0
IT.NET.BBND,AUT,2014,2359000.0
IT.NET.BBND,AUT,2013,2232500.0
IT.NET.BBND,AUT,2012,2130200.0
IT.NET.BBND,AUT,2011,2097700.0
IT.NET.BBND,AUT,2010,2050400.0
IT.NET.BBND,AUT,2009,1878524.0
IT.NET.BBND,AUT,2008,1729000.0
IT.NET.BBND,AZE,2025,
IT.NET.BBND,AZE,2024,2248558.0
IT.NET.BBND,AZE,2023,2154700.0
IT.NET.BBND,AZE,2022,2096700.0
IT.NET.BBND,AZE,2021,2055645.0
IT.NET.BBND,AZE,2020,1995474.0
IT.NET.BBND,AZE,2019,1943013.0
IT.NET.BBND,AZE,2018,1890913.0
IT.NET.BBND,AZE,2017,1805214.0
IT.NET.BBND,AZE,2016,1803662.0
IT.NET.BBND,AZE,2015,1899456.0
IT.NET.BBND,AZE,2014,1898070.0
IT.NET.BBND,AZE,2013,1712177.0
IT.NET.BBND,AZE,2012,1369594.0
IT.NET.BBND,AZE,2011,973869.0
IT.NET.BBND,AZE,2010,475295.0
IT.NET.BBND,AZE,2009,100000.0
IT.NET.BBND,AZE,2008,60000.0
IT.NET.BBND,BEL,2025,
IT.NET.BBND,BEL,2024,5192308.0
IT.NET.BBND,BEL,2023,5118844.0
IT.NET.BBND,BEL,2022,5071842.0
IT.NET.BBND,BEL,2021,4977986.0
IT.NET.BBND,BEL,2020,4734210.0
IT.NET.BBND,BEL,2019,4590707.0
IT.NET.BBND,BEL,2018,4502950.0
IT.NET.BBND,BEL,2017,4378973.0
IT.NET.BBND,BEL,2016,4270309.0
IT.NET.BBND,BEL,2015,4121049.0
IT.NET.BBND,BEL,2014,4011201.0
IT.NET.BBND,BEL,2013,3828918.0
IT.NET.BBND,BEL,2012,3692009.0
IT.NET.BBND,BEL,2011,3543759.0
IT.NET.BBND,BEL,2010,3373143.0
IT.NET.BBND,BEL,2009,3153262.0
IT.NET.BBND,BEL,2008,2982500.0
IT.NET.BBND,BGR,2025,
IT.NET.BBND,BGR,2024,
IT.NET.BBND,BGR,2023,2516049.0
IT.NET.BBND,BGR,2022,2386786.0
IT.NET.BBND,BGR,2021,2253587.0
IT.NET.BBND,BGR,2020,2115061.0
IT.NET.BBND,BGR,2019,2014772.0
IT.NET.BBND,BGR,2018,1903946.0
IT.NET.BBND,BGR,2017,1796682.0
IT.NET.BBND,BGR,2016,1697590.0
IT.NET.BBND,BGR,2015,1614541.0
IT.NET.BBND,BGR,2014,1480889.0
IT.NET.BBND,BGR,2013,1421552.0
IT.NET.BBND,BGR,2012,1331746.0
IT.NET.BBND,BGR,2011,1256796.0
IT.NET.BBND,BGR,2010,1124723.0
IT.NET.BBND,BGR,2009,998035.0
IT.NET.BBND,BGR,2008,843552.0
IT.NET.BBND,BLR,2025,
IT.NET.BBND,BLR,2024,3284203.0
IT.NET.BBND,BLR,2023,3198983.0
IT.NET.BBND,BLR,2022,3125063.0
IT.NET.BBND,BLR,2021,3238881.0
IT.NET.BBND,BLR,2020,3255552.0
IT.NET.BBND,BLR,2019,3214869.0
IT.NET.BBND,BLR,2018,3201519.0
IT.NET.BBND,BLR,2017,3163286.0
IT.NET.BBND,BLR,2016,3067529.0
IT.NET.BBND,BLR,2015,2903497.0
IT.NET.BBND,BLR,2014,2684347.0
IT.NET.BBND,BLR,2013,2785842.0
IT.NET.BBND,BLR,2012,2531842.0
IT.NET.BBND,BLR,2011,2098068.0
IT.NET.BBND,BLR,2010,1666631.0
IT.NET.BBND,BLR,2009,1092290.0
IT.NET.BBND,BLR,2008,477980.0
IT.NET.BBND,CYP,2025,
IT.NET.BBND,CYP,2024,363006.0
IT.NET.BBND,CYP,2023,356607.0
IT.NET.BBND,CYP,2022,348943.0
IT.NET.BBND,CYP,2021,340774.0
IT.NET.BBND,CYP,2020,332080.0
IT.NET.BBND,CYP,2019,326565.0
IT.NET.BBND,CYP,2018,313667.0
IT.NET.BBND,CYP,2017,295686.0
IT.NET.BBND,CYP,2016,278483.0
IT.NET.BBND,CYP,2015,260640.0
IT.NET.BBND,CYP,2014,243611.0
IT.NET.BBND,CYP,2013,229195.0
IT.NET.BBND,CYP,2012,220580.0
IT.NET.BBND,CYP,2011,212149.0
IT.NET.BBND,CYP,2010,194455.0
IT.NET.BBND,CYP,2009,176024.0
IT.NET.BBND,CYP,2008,147276.0
IT.NET.BBND,CZE,2025,
IT.NET.BBND,CZE,2024,4172560.0
IT.NET.BBND,CZE,2023,4097961.0
IT.NET.BBND,CZE,2022,4025262.0
IT.NET.BBND,CZE,2021,3948846.0
IT.NET.BBND,CZE,2020,3845426.0
IT.NET.BBND,CZE,2019,3739614.0
IT.NET.BBND,CZE,2018,3222835.0
IT.NET.BBND,CZE,2017,3146091.0
IT.NET.BBND,CZE,2016,3069970.0
IT.NET.BBND,CZE,2015,2946626.0
IT.NET.BBND,CZE,2014,2994818.0
IT.NET.BBND,CZE,2013,2856168.0
IT.NET.BBND,CZE,2012,2656980.0
IT.NET.BBND,CZE,2011,2509100.0
IT.NET.BBND,CZE,2010,2261179.0
IT.NET.BBND,CZE,2009,2036110.0
IT.NET.BBND,CZE,2008,1759586.0
IT.NET.BBND,DEU,2025,
IT.NET.BBND,DEU,2024,38561677.0
IT.NET.BBND,DEU,2023,38368429.0
IT.NET.BBND,DEU,2022,37518124.0
IT.NET.BBND,DEU,2021,36880564.0
IT.NET.BBND,DEU,2020,36215303.0
IT.NET.BBND,DEU,2019,35191417.0
IT.NET.BBND,DEU,2018,34152033.0
IT.NET.BBND,DEU,2017,33232299.0
IT.NET.BBND,DEU,2016,31861900.0
IT.NET.BBND,DEU,2015,30707429.0
IT.NET.BBND,DEU,2014,29572818.0
IT.NET.BBND,DEU,2013,28641961.0
IT.NET.BBND,DEU,2012,27956700.0
IT.NET.BBND,DEU,2011,27257096.0
IT.NET.BBND,DEU,2010,26161950.0
IT.NET.BBND,DEU,2009,24964600.0
IT.NET.BBND,DEU,2008,22710136.0
IT.NET.BBND,DNK,2025,
IT.NET.BBND,DNK,2024,2593798.0
IT.NET.BBND,DNK,2023,2619274.0
IT.NET.BBND,DNK,2022,2649599.0
IT.NET.BBND,DNK,2021,2633197.0
IT.NET.BBND,DNK,2020,2590282.0
IT.NET.BBND,DNK,2019,2536508.0
IT.NET.BBND,DNK,2018,2535904.0
IT.NET.BBND,DNK,2017,2511871.0
IT.NET.BBND,DNK,2016,2461403.0
IT.NET.BBND,DNK,2015,2404962.0
IT.NET.BBND,DNK,2014,2341759.0
IT.NET.BBND,DNK,2013,2272401.0
IT.NET.BBND,DNK,2012,2179545.0
IT.NET.BBND,DNK,2011,2143247.0
IT.NET.BBND,DNK,2010,2112406.0
IT.NET.BBND,DNK,2009,2022709.0
IT.NET.BBND,DNK,2008,2005681.0
IT.NET.BBND,ESP,2025,
IT.NET.BBND,ESP,2024,18797098.0
IT.NET.BBND,ESP,2023,17830207.0
IT.NET.BBND,ESP,2022,17115215.0
IT.NET.BBND,ESP,2021,16674183.0
IT.NET.BBND,ESP,2020,16188502.0
IT.NET.BBND,ESP,2019,15616591.0
IT.NET.BBND,ESP,2018,15176954.0
IT.NET.BBND,ESP,2017,14668212.0
IT.NET.BBND,ESP,2016,14112657.0
IT.NET.BBND,ESP,2015,13542906.0
IT.NET.BBND,ESP,2014,13004969.0
IT.NET.BBND,ESP,2013,12252061.0
IT.NET.BBND,ESP,2012,11524543.0
IT.NET.BBND,ESP,2011,11167809.0
IT.NET.BBND,ESP,2010,10652372.0
IT.NET.BBND,ESP,2009,9800597.0
IT.NET.BBND,ESP,2008,9135959.0
IT.NET.BBND,EST,2025,
IT.NET.BBND,EST,2024,480990.0
IT.NET.BBND,EST,2023,481991.0
IT.NET.BBND,EST,2022,536282.0
IT.NET.BBND,EST,2021,497504.0
IT.NET.BBND,EST,2020,455678.0
IT.NET.BBND,EST,2019,449140.0
IT.NET.BBND,EST,2018,441173.0
IT.NET.BBND,EST,2017,428453.0
IT.NET.BBND,EST,2016,414478.0
IT.NET.BBND,EST,2015,390275.0
IT.NET.BBND,EST,2014,371009.0
IT.NET.BBND,EST,2013,360948.0
IT.NET.BBND,EST,2012,349507.0
IT.NET.BBND,EST,2011,348946.0
IT.NET.BBND,EST,2010,347883.0
IT.NET.BBND,EST,2009,313625.0
IT.NET.BBND,EST,2008,294660.0
IT.NET.BBND,FIN,2025,
IT.NET.BBND,FIN,2024,2049000.0
IT.NET.BBND,FIN,2023,1979000.0
IT.NET.BBND,FIN,2022,1910000.0
IT.NET.BBND,FIN,2021,1864000.0
IT.NET.BBND,FIN,2020,1846000.0
IT.NET.BBND,FIN,2019,1797000.0
IT.NET.BBND,FIN,2018,1737000.0
IT.NET.BBND,FIN,2017,1710000.0
IT.NET.BBND,FIN,2016,1712000.0
IT.NET.BBND,FIN,2015,1729897.0
IT.NET.BBND,FIN,2014,1758500.0
IT.NET.BBND,FIN,2013,1720200.0
IT.NET.BBND,FIN,2012,1647600.0
IT.NET.BBND,FIN,2011,1606000.0
IT.NET.BBND,FIN,2010,1559400.0
IT.NET.BBND,FIN,2009,1565600.0
IT.NET.BBND,FIN,2008,1618000.0
IT.NET.BBND,FRA,2025,
IT.NET.BBND,FRA,2024,32559000.0
IT.NET.BBND,FRA,2023,32335000.0
IT.NET.BBND,FRA,2022,31979000.0
IT.NET.BBND,FRA,2021,31485000.0
IT.NET.BBND,FRA,2020,30627000.0
IT.NET.BBND,FRA,2019,29760000.0
IT.NET.BBND,FRA,2018,29100000.0
IT.NET.BBND,FRA,2017,28480000.0
IT.NET.BBND,FRA,2016,27680000.0
IT.NET.BBND,FRA,2015,26867000.0
IT.NET.BBND,FRA,2014,25969000.0
IT.NET.BBND,FRA,2013,24940000.0
IT.NET.BBND,FRA,2012,23980000.0
IT.NET.BBND,FRA,2011,22749000.0
IT.NET.BBND,FRA,2010,21337000.0
IT.NET.BBND,FRA,2009,19852000.0
IT.NET.BBND,FRA,2008,17830000.0
IT.NET.BBND,GEO,2025,
IT.NET.BBND,GEO,2024,1158132.0
IT.NET.BBND,GEO,2023,1115924.0
IT.NET.BBND,GEO,2022,1075203.0
IT.NET.BBND,GEO,2021,1009485.0
IT.NET.BBND,GEO,2020,968355.0
IT.NET.BBND,GEO,2019,937054.0
IT.NET.BBND,GEO,2018,857306.0
IT.NET.BBND,GEO,2017,776187.0
IT.NET.BBND,GEO,2016,681038.0
IT.NET.BBND,GEO,2015,635644.0
IT.NET.BBND,GEO,2014,600826.0
IT.NET.BBND,GEO,2013,516931.0
IT.NET.BBND,GEO,2012,463052.0
IT.NET.BBND,GEO,2011,248504.0
IT.NET.BBND,GEO,2010,182432.0
IT.NET.BBND,GEO,2009,150000.0
IT.NET.BBND,GEO,2008,112131.0
IT.NET.BBND,GRC,2025,
IT.NET.BBND,GRC,2024,4488961.0
IT.NET.BBND,GRC,2023,4491921.0
IT.NET.BBND,GRC,2022,4469353.0
IT.NET.BBND,GRC,2021,4435090.0
IT.NET.BBND,GRC,2020,4257026.0
IT.NET.BBND,GRC,2019,4111278.0
IT.NET.BBND,GRC,2018,3961864.0
IT.NET.BBND,GRC,2017,3778268.0
IT.NET.BBND,GRC,2016,3615029.0
IT.NET.BBND,GRC,2015,3439034.0
IT.NET.BBND,GRC,2014,3156071.0
IT.NET.BBND,GRC,2013,2913191.0
IT.NET.BBND,GRC,2012,2689428.0
IT.NET.BBND,GRC,2011,2464282.0
IT.NET.BBND,GRC,2010,2252653.0
IT.NET.BBND,GRC,2009,1916630.0
IT.NET.BBND,GRC,2008,1507000.0
IT.NET.BBND,HRV,2025,
IT.NET.BBND,HRV,2024,1147086.0
IT.NET.BBND,HRV,2023,1109235.0
IT.NET.BBND,HRV,2022,1080710.0
IT.NET.BBND,HRV,2021,1048489.0
IT.NET.BBND,HRV,2020,1030973.0
IT.NET.BBND,HRV,2019,1154773.0
IT.NET.BBND,HRV,2018,1127591.0
IT.NET.BBND,HRV,2017,1095881.0
IT.NET.BBND,HRV,2016,1043795.0
IT.NET.BBND,HRV,2015,986215.0
IT.NET.BBND,HRV,2014,984485.0
IT.NET.BBND,HRV,2013,954720.0
IT.NET.BBND,HRV,2012,919222.0
IT.NET.BBND,HRV,2011,892835.0
IT.NET.BBND,HRV,2010,837862.0
IT.NET.BBND,HRV,2009,717354.0
IT.NET.BBND,HRV,2008,527989.0
IT.NET.BBND,HUN,2025,
IT.NET.BBND,HUN,2024,3632640.0
IT.NET.BBND,HUN,2023,3563668.0
IT.NET.BBND,HUN,2022,3538046.0
IT.NET.BBND,HUN,2021,3382136.0
IT.NET.BBND,HUN,2020,3265308.0
IT.NET.BBND,HUN,2019,3189689.0
IT.NET.BBND,HUN,2018,3079549.0
IT.NET.BBND,HUN,2017,2956585.0
IT.NET.BBND,HUN,2016,2814523.0
IT.NET.BBND,HUN,2015,2718794.0
IT.NET.BBND,HUN,2014,2580537.0
IT.NET.BBND,HUN,2013,2597159.0
IT.NET.BBND,HUN,2012,2396035.0
IT.NET.BBND,HUN,2011,2313092.0
IT.NET.BBND,HUN,2010,2159421.0
IT.NET.BBND,HUN,2009,1976723.0
IT.NET.BBND,HUN,2008,1770574.0
IT.NET.BBND,IRL,2025,
IT.NET.BBND,IRL,2024,1697495.0
IT.NET.BBND,IRL,2023,1657246.0
IT.NET.BBND,IRL,2022,1611509.0
IT.NET.BBND,IRL,2021,1576997.0
IT.NET.BBND,IRL,2020,1516473.0
IT.NET.BBND,IRL,2019,1462549.0
IT.NET.BBND,IRL,2018,1430160.0
IT.NET.BBND,IRL,2017,1398798.0
IT.NET.BBND,IRL,2016,1360204.0
IT.NET.BBND,IRL,2015,1309467.0
IT.NET.BBND,IRL,2014,1258758.0
IT.NET.BBND,IRL,2013,1189212.0
IT.NET.BBND,IRL,2012,1112082.0
IT.NET.BBND,IRL,2011,1070776.0
IT.NET.BBND,IRL,2010,1019964.0
IT.NET.BBND,IRL,2009,976381.0
IT.NET.BBND,IRL,2008,891243.0
IT.NET.BBND,ITA,2025,
IT.NET.BBND,ITA,2024,18859622.0
IT.NET.BBND,ITA,2023,18945273.0
IT.NET.BBND,ITA,2022,18596017.0
IT.NET.BBND,ITA,2021,18686502.0
IT.NET.BBND,ITA,2020,18128787.0
IT.NET.BBND,ITA,2019,17470489.0
IT.NET.BBND,ITA,2018,17157901.0
IT.NET.BBND,ITA,2017,16586377.0
IT.NET.BBND,ITA,2016,15563279.0
IT.NET.BBND,ITA,2015,14900171.0
IT.NET.BBND,ITA,2014,14382487.0
IT.NET.BBND,ITA,2013,14012976.0
IT.NET.BBND,ITA,2012,13763362.0
IT.NET.BBND,ITA,2011,13518710.0
IT.NET.BBND,ITA,2010,13098028.0
IT.NET.BBND,ITA,2009,12084537.0
IT.NET.BBND,ITA,2008,11276262.0
IT.NET.BBND,LTU,2025,
IT.NET.BBND,LTU,2024,796148.0
IT.NET.BBND,LTU,2023,798115.0
IT.NET.BBND,LTU,2022,801133.0
IT.NET.BBND,LTU,2021,802373.0
IT.NET.BBND,LTU,2020,796761.0
IT.NET.BBND,LTU,2019,790419.0
IT.NET.BBND,LTU,2018,788743.0
IT.NET.BBND,LTU,2017,798769.0
IT.NET.BBND,LTU,2016,857761.0
IT.NET.BBND,LTU,2015,833298.0
IT.NET.BBND,LTU,2014,801863.0
IT.NET.BBND,LTU,2013,836200.0
IT.NET.BBND,LTU,2012,768861.0
IT.NET.BBND,LTU,2011,727699.0
IT.NET.BBND,LTU,2010,679321.0
IT.NET.BBND,LTU,2009,633779.0
IT.NET.BBND,LTU,2008,590103.0
IT.NET.BBND,LUX,2025,
IT.NET.BBND,LUX,2024,271351.0
IT.NET.BBND,LUX,2023,255260.0
IT.NET.BBND,LUX,2022,250395.0
IT.NET.BBND,LUX,2021,243560.0
IT.NET.BBND,LUX,2020,235188.0
IT.NET.BBND,LUX,2019,231700.0
IT.NET.BBND,LUX,2018,224300.0
IT.NET.BBND,LUX,2017,214600.0
IT.NET.BBND,LUX,2016,203100.0
IT.NET.BBND,LUX,2015,195300.0
IT.NET.BBND,LUX,2014,186800.0
IT.NET.BBND,LUX,2013,176500.0
IT.NET.BBND,LUX,2012,169700.0
IT.NET.BBND,LUX,2011,169753.0
IT.NET.BBND,LUX,2010,168368.0
IT.NET.BBND,LUX,2009,156120.0
IT.NET.BBND,LUX,2008,143200.0
IT.NET.BBND,LVA,2025,
IT.NET.BBND,LVA,2024,482087.0
IT.NET.BBND,LVA,2023,489326.0
IT.NET.BBND,LVA,2022,488874.0
IT.NET.BBND,LVA,2021,489803.0
IT.NET.BBND,LVA,2020,490569.0
IT.NET.BBND,LVA,2019,508924.0
IT.NET.BBND,LVA,2018,525995.0
IT.NET.BBND,LVA,2017,526222.0
IT.NET.BBND,LVA,2016,519154.0
IT.NET.BBND,LVA,2015,503503.0
IT.NET.BBND,LVA,2014,505000.0
IT.NET.BBND,LVA,2013,496000.0
IT.NET.BBND,LVA,2012,476141.0
IT.NET.BBND,LVA,2011,457422.0
IT.NET.BBND,LVA,2010,434876.0
IT.NET.BBND,LVA,2009,454714.0
IT.NET.BBND,LVA,2008,412108.0
IT.NET.BBND,MDA,2025,
IT.NET.BBND,MDA,2024,899333.0
IT.NET.BBND,MDA,2023,837575.0
IT.NET.BBND,MDA,2022,800057.0
IT.NET.BBND,MDA,2021,762333.0
IT.NET.BBND,MDA,2020,719001.0
IT.NET.BBND,MDA,2019,670530.0
IT.NET.BBND,MDA,2018,623135.0
IT.NET.BBND,MDA,2017,584330.0
IT.NET.BBND,MDA,2016,557403.0
IT.NET.BBND,MDA,2015,534393.0
IT.NET.BBND,MDA,2014,509195.0
IT.NET.BBND,MDA,2013,469367.0
IT.NET.BBND,MDA,2012,418519.0
IT.NET.BBND,MDA,2011,356324.0
IT.NET.BBND,MDA,2010,270756.0
IT.NET.BBND,MDA,2009,187665.0
IT.NET.BBND,MDA,2008,115227.0
IT.NET.BBND,MLT,2025,
IT.NET.BBND,MLT,2024,240162.0
IT.NET.BBND,MLT,2023,236006.0
IT.NET.BBND,MLT,2022,229473.0
IT.NET.BBND,MLT,2021,221198.0
IT.NET.BBND,MLT,2020,213032.0
IT.NET.BBND,MLT,2019,202513.0
IT.NET.BBND,MLT,2018,191833.0
IT.NET.BBND,MLT,2017,181318.0
IT.NET.BBND,MLT,2016,171263.0
IT.NET.BBND,MLT,2015,163205.0
IT.NET.BBND,MLT,2014,151557.0
IT.NET.BBND,MLT,2013,143010.0
IT.NET.BBND,MLT,2012,135758.0
IT.NET.BBND,MLT,2011,128678.0
IT.NET.BBND,MLT,2010,125889.0
IT.NET.BBND,MLT,2009,113656.0
IT.NET.BBND,MLT,2008,98209.0
IT.NET.BBND,NLD,2025,
IT.NET.BBND,NLD,2024,7834394.0
IT.NET.BBND,NLD,2023,7827630.0
IT.NET.BBND,NLD,2022,7799939.0
IT.NET.BBND,NLD,2021,7614578.0
IT.NET.BBND,NLD,2020,7525016.0
IT.NET.BBND,NLD,2019,7458573.0
IT.NET.BBND,NLD,2018,7406700.0
IT.NET.BBND,NLD,2017,7289580.0
IT.NET.BBND,NLD,2016,7222770.0
IT.NET.BBND,NLD,2015,7029097.0
IT.NET.BBND,NLD,2014,6851000.0
IT.NET.BBND,NLD,2013,6792000.0
IT.NET.BBND,NLD,2012,6654000.0
IT.NET.BBND,NLD,2011,6498007.0
IT.NET.BBND,NLD,2010,6329000.0
IT.NET.BBND,NLD,2009,6129000.0
IT.NET.BBND,NLD,2008,5805000.0
IT.NET.BBND,POL,2025,
IT.NET.BBND,POL,2024,9774024.0
IT.NET.BBND,POL,2023,9507035.0
IT.NET.BBND,POL,2022,9150141.0
IT.NET.BBND,POL,2021,8679490.0
IT.NET.BBND,POL,2020,8369218.0
IT.NET.BBND,POL,2019,7837958.0
IT.NET.BBND,POL,2018,7851422.0
IT.NET.BBND,POL,2017,7633078.0
IT.NET.BBND,POL,2016,7327918.0
IT.NET.BBND,POL,2015,7265546.0
IT.NET.BBND,POL,2014,7233854.0
IT.NET.BBND,POL,2013,7031055.0
IT.NET.BBND,POL,2012,6887676.0
IT.NET.BBND,POL,2011,6972130.0
IT.NET.BBND,POL,2010,5858498.0
IT.NET.BBND,POL,2009,5596000.0
IT.NET.BBND,POL,2008,4462686.0
IT.NET.BBND,PRT,2025,
IT.NET.BBND,PRT,2024,4716811.0
IT.NET.BBND,PRT,2023,4601076.0
IT.NET.BBND,PRT,2022,4472779.0
IT.NET.BBND,PRT,2021,4313761.0
IT.NET.BBND,PRT,2020,4160812.0
IT.NET.BBND,PRT,2019,3967716.0
IT.NET.BBND,PRT,2018,3784684.0
IT.NET.BBND,PRT,2017,3574638.0
IT.NET.BBND,PRT,2016,3375597.0
IT.NET.BBND,PRT,2015,3142188.0
IT.NET.BBND,PRT,2014,2857776.0
IT.NET.BBND,PRT,2013,2563356.0
IT.NET.BBND,PRT,2012,2390778.0
IT.NET.BBND,PRT,2011,2243036.0
IT.NET.BBND,PRT,2010,2126689.0
IT.NET.BBND,PRT,2009,1911827.0
IT.NET.BBND,PRT,2008,1635427.0
IT.NET.BBND,ROU,2025,
IT.NET.BBND,ROU,2024,6807323.0
IT.NET.BBND,ROU,2023,6628495.0
IT.NET.BBND,ROU,2022,6365584.0
IT.NET.BBND,ROU,2021,6100697.0
IT.NET.BBND,ROU,2020,5684724.0
IT.NET.BBND,ROU,2019,5277226.0
IT.NET.BBND,ROU,2018,5089610.0
IT.NET.BBND,ROU,2017,4754782.0
IT.NET.BBND,ROU,2016,4449500.0
IT.NET.BBND,ROU,2015,4262132.0
IT.NET.BBND,ROU,2014,4016389.0
IT.NET.BBND,ROU,2013,3790270.0
IT.NET.BBND,ROU,2012,3541340.0
IT.NET.BBND,ROU,2011,3283150.0
IT.NET.BBND,ROU,2010,3000600.0
IT.NET.BBND,ROU,2009,2812600.0
